,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,netflix_title
323,False,/bcOrEyXWxe4nnqcStQSOSRrl6z4.jpg,"[10749, 35]",806643,en,This Little Love of Mine,"Laura Price is a successful San Francisco lawyer on the cusp of promotion – a far cry from her childhood growing up on a tropical island with best friends Chip and Gem. When the firm’s biggest client – Chip’s grandfather – asks Laura to travel to the island and deliver a contract to make Chip his heir, she leaves behind her practice and fiancé Owen to convince her childhood friend to sign a contract that will make him a billionaire.",9.254,/astp4qwuZlCPVzntnKivcVJTaJj.jpg,2021-04-22,This Little Love of Mine,False,6.203,123,This Little Love Of Mine
324,False,/tqbi3OnSMdXCeUrDWThGhp7QreS.jpg,"[80, 35]",796733,en,Three Thieves,"Three young men frustrated with their current employment get mixed up in a seemingly low-risk, high-profit theft job. Things unfold and they just might be adding kidnapping to the list of crimes they are committing. With a comedic twist to it all, it's a wonder how they end up as heroes of the day.",0.611,/szTLU8bmp95OFmu4acgvOVu5JNn.jpg,2019-10-04,Three Thieves,False,0.0,0,Three Thieves
325,False,/irIuILtKW7ySj7QUkAvSsA6Jy3O.jpg,"[9648, 18, 53]",537526,zh,幻土,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,5.043,/9SDdIlpQ3dkhBFy6se2STiWvujZ.jpg,2019-02-06,A Land Imagined,False,5.923,39,A Land Imagined
326,False,/lNSaNHNdt8ci6o1UNjsauMl35ag.jpg,"[35, 18]",598859,hi,कामयाब,"The human drama is based on an interesting premise of a seasoned character actor who decides to come out of retirement and begin a quest for a record of some sorts, that elusive 500th role, the one for which he shall be remembered forever.",2.612,/b2VeikFx112olsivPPzA8D3cTUL.jpg,2020-03-06,Kaamyaab,False,6.385,13,Har Kisse Ke Hisse: Kaamyaab
327,False,,[],880991,en,Rehmataan,"When innumerable social evils creep upon a traditional Punjabi society, people struggle to believe in the power of good.",0.6,,,Rehmataan,False,0.0,0,Rehmataan
328,False,/oMSciZ7wjo3fGRmVZJjPzWkKsbB.jpg,"[18, 10402]",115233,ar,عودة الابن الضال,"Freed after spending years in prison, an activist's homecoming turns into a dark affair as his disillusion clashes with his family's expectations. Demonstrating Chahine’s eclecticism, this is an elegant melodrama, exuberant musical, layered allegory, and profound portrait of personal and political disillusionment.",1.783,/qbmTDzF156mbhDnsNnmEMb1lWFu.jpg,1976-09-24,Return of the Prodigal Son,False,5.7,14,Return of the Prodigal Son
329,False,/5G7erCIL6pbH0HlEUbCT2dcUi3j.jpg,[18],548001,ms,Rise: Ini Kalilah,"The movie is comprised of six inter-related stories that tell of the frantic days leading up to the most important election ever in Malaysia. It follows the lives of everyday people, who come together for their common love: their country. Each of the stories told shows the meaning of being a true Malaysian.",0.723,/gKFRk2F8BOvNgiGHpAlvuHoW7XL.jpg,2018-09-13,Rise: Ini Kalilah,False,7.5,2,Rise: Ini Kalilah
330,False,/4miTWz7wymQn38VyixQId2tYHAF.jpg,"[18, 35, 10751, 10749]",599811,id,Si Doel the Movie 2,"As Sarah and her child look to settle in Jakarta, Zaenab searches for answers and gets caught between defending her marriage to Doel or letting it go.",1.4,/dKrF1rbdFxxp4FL116Ywjztq9CO.jpg,2019-06-04,Si Doel the Movie 2,False,6.4,5,Si Doel the Movie 2
331,False,,"[18, 10751]",589815,en,Truckbhar Swapna,A taxi driver living in a Mumbai slum seeks to better his family's life by building an extension of his home while dealing with a lecherous contractor.,0.6,,2018-08-24,Truckbhar Swapna,False,10.0,1,Truckbhar Swapna
332,False,,[],486250,hi,Ujala,"An honest man dreams of a better life for his family, but a childhood friend leads him into a world of crime that keeps happiness just out of reach.",1.021,/2hnhcC8vdVpnHkzVG44hNZShomd.jpg,1959-01-01,Ujala,False,6.0,2,Ujala
333,False,/5C8bfwglg91uZhc2fbfpSjNGamV.jpg,"[9648, 27]",591273,en,Fear Street: 1994,"After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries.",32.293,/9J9Wy39ZjrVmfk7yMkulpcI5sy0.jpg,2021-06-28,Fear Street: 1994,False,6.738,1900,Fear Street Part 1: 1994
334,False,/ohBudODLg90h2R8jQf4DvfGjY4A.jpg,"[9648, 80, 53, 10749]",695969,hi,हसीन दिलरुबा,"Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",5.373,/aq1y0tqiH1ojIAQBbxZXFbArEAy.jpg,2021-07-02,Haseen Dillruba,False,6.464,55,Haseen Dillruba
335,False,/9gXy60fdcEo4Mqdutaa3SKFGr5z.jpg,"[35, 878]",727246,it,In vacanza su Marte,"We are in 2030, and on vacation we go to Mars!  Having made his wife and son Giulio lose his tracks for years, Fabio (Christian De Sica) is about to marry the wealthy Bea on Mars. But what could happen if during an excursion into space, something goes wrong and Giulio suddenly becomes a sprightly old man (Massimo Boldi)? Between hilarious unexpected events and amusing misunderstandings, Fabio will find himself dealing with a seventy-year-old son and a marriage that is in danger of jumping ...",8.808,/xToifX6n4U5WZoiiBMaPiibyjXr.jpg,2020-12-13,Holiday on Mars,False,3.31,150,Holiday on Mars
336,False,/ool6psDvoUHqrSuLZeJ14UOSKRd.jpg,"[28, 80]",800415,en,Rattlesnake: The Ahanna Story,"Ahanna, a young gentleman who decides to rob the life he always wanted and dreamt of. He assembles a group of men called ""The Armadas"" with several different skills, carrying out a series of spectacular heists. But things takes a swift u-turn and the gang suddenly find themselves with better enemies on both sides.",1.365,/ebo8C1dZeQyYy295VIDKrlYtNK2.jpg,2020-11-13,Rattlesnake: The Ahanna Story,False,6.0,2,RattleSnake - The Ahanna Story
337,False,/33dV6HAnXBmwKl640gO3U4auqUN.jpg,"[28, 878, 18]",110415,ko,Snowpiercer,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",25.261,/nzccOvhrLGI0nvAknCEAk8bchD9.jpg,2013-08-01,Snowpiercer,False,6.898,8676,Snowpiercer
338,False,/gFp296t5gb103dLssWDYE1D5Ra3.jpg,"[9648, 53, 27]",604360,ko,제8일의 밤,"With prayer beads in one hand and an ax in the other, a monk hunts down a millennia-old spirit that's possessing humans and unleashing hell on Earth.",14.603,/trSDStH3UP4ux4lAILNNSqDXSB3.jpg,2021-07-02,The 8th Night,False,6.116,99,The 8th Night
339,False,/q9p7v4KRuwDOzR6TRedXGMADBn0.jpg,"[27, 53]",416234,en,Winchester,"San Jose, California, 1906. Isolated in her labyrinthine mansion, eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company.",22.187,/tHDtskokZeO9B3JBdR1dSH0uqad.jpg,2018-02-02,Winchester,False,5.906,1597,Winchester
340,False,/43ZU7sKMdh7WFXgfuHntpPUh4Nf.jpg,"[53, 28, 80]",127521,en,6 Bullets,An ex-mercenary known for finding missing children is hired by a mixed martial arts fighter whose daughter has been kidnapped.,17.514,/tniFHeiQU55feNik7X0mHlEe9DE.jpg,2012-09-11,6 Bullets,False,6.045,280,6 Bullets
341,False,/8IFCWQ0fQEukqNY7LAljl7DuFZf.jpg,"[28, 53]",9772,en,Air Force One,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.",16.082,/juRFEbyx5JlNuYrZM50vcZmtN78.jpg,1997-07-25,Air Force One,False,6.453,2575,Air Force One
342,False,/nbxNZO1YTl18gF2pcWjm2A9nyu8.jpg,[99],820492,en,Audible,Football player Amaree McKenstry-Hall and his Maryland School for the Deaf teammates attempt to defend their winning streak while coming to terms with the tragic loss of a close friend.,4.501,/8RjHHR0em5bHHEA6FsbMOj8EdFR.jpg,2021-04-29,Audible,False,7.0,59,Audible
343,False,/kNReLJnulwlbztjEPIK7mHTZ6DD.jpg,"[35, 80, 878]",818,en,Austin Powers in Goldmember,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe—'70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",18.881,/aSNnxSNc7HftXa6EULM4Lq6mUDn.jpg,2002-07-26,Austin Powers in Goldmember,False,5.996,2764,Austin Powers in Goldmember
344,False,/3tSCdgdUpXmkpHtAoQJgTt1LSI0.jpg,"[878, 35, 80]",816,en,Austin Powers: International Man of Mystery,"As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",18.364,/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg,1997-05-02,Austin Powers: International Man of Mystery,False,6.548,2971,Austin Powers: International Man of Mystery
345,False,/edg3mPp97KLhHjEWwKMrugaASv3.jpg,"[12, 35, 80, 878]",817,en,Austin Powers: The Spy Who Shagged Me,"When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.",20.226,/f2ohIBEbc3eERyU5pgSknm8DqUj.jpg,1999-06-08,Austin Powers: The Spy Who Shagged Me,False,6.265,2935,Austin Powers: The Spy Who Shagged Me
346,False,/okoYC85FBYtaCtK85cZqThGWcqp.jpg,[18],4995,en,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",11.655,/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg,1997-10-07,Boogie Nights,False,7.64,2743,Boogie Nights
347,False,/a0xTB1vBxMGt6LGG4N7k1wO9lfL.jpg,"[28, 12, 35]",458897,en,Charlie's Angels,"When a systems engineer blows the whistle on a dangerous technology, Charlie's Angels from across the globe are called into action, putting their lives on the line to protect society.",24.904,/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg,2019-11-14,Charlie's Angels,False,6.512,2673,Charlie's Angels
348,False,/g3wWgcKTGhfAA4LPvVGBPx0drWw.jpg,"[28, 12, 878]",10329,en,Congo,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",17.377,/hPNSToNIIpRO6y5Rh973leqQqNr.jpg,1995-06-09,Congo,False,5.516,747,Congo
349,False,/nnCaXiYkrOSUh2Lo2P3N7ZjWpIp.jpg,"[10751, 35]",12139,en,Dennis the Menace,Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.,14.325,/Kl3HTDhJ1wNg9NpJwApE5mXGmo.jpg,1993-06-23,Dennis the Menace,False,5.815,1295,Dennis the Menace
350,False,/9c4rBHKWTDDYtC5UPObT2FvOQF5.jpg,"[18, 10749]",618010,vi,Mắt Biếc,Mắt Biếc (Dreamy Eyes) tells the story of the one-sided love of Ngan for Ha Lan — his childhood friend.,1.498,/s4Sy59KmbDvFKnePYeHliIK9T8y.jpg,2019-12-20,Dreamy Eyes,False,6.923,13,Dreamy Eyes
351,False,/iJ2HVOZT9Kjayrhy21pbGIJs9ey.jpg,"[28, 12, 14]",525660,cn,真・三國無双,"In the turbulent late Eastern Han Dynasty. Ambitious Dong Zhuo controls the court and the commonalty, and heroes from all over the country begin to rise.",34.662,/7BCTdek5LFHglcgl7shsm7igJAH.jpg,2021-04-27,Dynasty Warriors,False,6.191,110,Dynasty Warriors
352,False,/zZLvILFQO2RrW0JsMDOonFS0gl4.jpg,"[35, 10749]",441728,en,Hampstead,"Emily Walters is an American widow living a peaceful, uneventful existence in the idyllic Hampstead Village of London, when she meets  local recluse, Donald Horner. For 17 years, Donald has lived—wildly yet peacefully—in a ramshackle hut near the edge of the forest. When Emily learns his home is the target of developers who will stop at nothing to remove him, saving Donald and his property becomes her personal mission. Despite his gruff exterior and polite refusals for help, Emily is drawn to him—as he is to her—and what begins as a charitable cause evolves into a relationship that will grow even as the bulldozers close in.",8.775,/svyFdV8QrOyheU2lEDuBnrcCQT5.jpg,2017-06-23,Hampstead,False,6.009,169,Hampstead
353,False,/vndouqEyQqpvvk0FwIlkfceblrh.jpg,"[28, 12, 16, 10751, 35]",9502,en,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",75.534,/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,2008-06-04,Kung Fu Panda,False,7.227,10196,Kung Fu Panda
354,False,/7BdxZXbSkUiVeCRXKD3hi9KYeWm.jpg,"[16, 10751]",49444,en,Kung Fu Panda 2,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",60.025,/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,2011-05-25,Kung Fu Panda 2,False,6.947,6159,Kung Fu Panda 2
355,False,/fMQGVBk0ZyzxMQOBGkUazCkvMMR.jpg,"[35, 10749, 18]",38408,en,Life As We Know It,"After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",15.44,/zLzS2aOqKsS0QvEaY6SfBw4VBqh.jpg,2010-10-02,Life As We Know It,False,6.913,2894,Life as We Know It
356,False,/hvdRLJSKy2a3Ulzrl1Wlnqq2pKZ.jpg,"[18, 36]",407439,en,Mary Magdalene,"In the first century, free-spirited Mary Magdalene flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher named Jesus.",62.316,/oLbqnVAmD8ISel1SLTY3Ek0TWz8.jpg,2018-03-15,Mary Magdalene,False,6.3,479,Mary Magdalene
357,False,/zJDnqXtGNHUmexiaWNa52Vslve5.jpg,"[18, 10749, 36]",1904,en,Memoirs of a Geisha,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",16.707,/pBwYsQaSTgnPphIy02DJjCF2cqs.jpg,2005-12-06,Memoirs of a Geisha,False,7.678,2684,Memoirs of a Geisha
358,False,/4GNvZJ4ZdhAfpSM47QxMnJYH44r.jpg,"[12, 35, 80, 28, 53]",9013,en,Midnight Run,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",10.11,/avLXoDhPPbKgdOU7wsoVlOzYfUP.jpg,1988-07-20,Midnight Run,False,7.194,909,Midnight Run
359,False,/mI0Qo7VtgW5siCtQQqNPXIk0Ar6.jpg,"[16, 28, 18, 878]",685274,ja,機動戦士ガンダム 閃光のハサウェイ,"After Char's rebellion, Hathaway Noa leads an insurgency against Earth Federation, but meeting an enemy officer and a mysterious woman alters his fate.",20.838,/6gw8onh4FKsruBA7Oouv01EFxzn.jpg,2021-06-11,Mobile Suit Gundam Hathaway,False,7.4,106,Mobile Suit Gundam Hathaway
360,False,/9yBVqNruk6Ykrwc32qrK2TIE5xw.jpg,"[28, 14, 12]",460465,en,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",88.916,/6Wdl9N6dL0Hi0T1qJLWSz6gMLbd.jpg,2021-04-07,Mortal Kombat,False,7.095,5221,Mortal Kombat
